effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/jiangshi_army+				
ritual_tenuos_pacts	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	20.0000	start_turn_completed
ritual_tenuos_pacts	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	12.0000	start_turn_completed
ritual_tenuos_pacts	cathay_relations	faction_to_faction_own_unseen	15.0000	start_turn_completed
ritual_arboreonecromantics	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	10.0000	start_turn_completed
ritual_arboreonecromantics	wh_main_effect_building_construction_cost_mod	province_to_region_own_unseen	-20.0000	start_turn_completed
ritual_call_the_night	effect_total_darkness	faction_to_force_own	1.0000	start_turn_completed
ritual_call_the_night	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own_unseen	20.0000	start_turn_completed
ritual_tenuos_pacts	wh_main_effect_public_order_events	faction_to_province_own	-10.0000	start_turn_completed
ritual_arboreonecromantics	wh_main_effect_province_growth_events	faction_to_province_own	10.0000	start_turn_completed
ritual_call_the_night	wh2_main_effect_stance_line_of_sight_mod	faction_to_character_own	125.0000	start_turn_completed
ritual_call_the_night	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_unseen	30.0000	start_turn_completed
ritual_unshackled_spirits	effect_unchained_spirit_storm	faction_to_force_own	1.0000	start_turn_completed
ritual_unshackled_spirits	wraith_go_loco	faction_to_force_own_unseen	1.0000	start_turn_completed
ritual_unshackled_spirits	wraith_go_rage	faction_to_force_own_unseen	1.0000	start_turn_completed
ritual_unshackled_spirits	wraith_untouched	faction_to_force_own_unseen	1.0000	start_turn_completed
ritual_unshackled_spirits	wraith_recruit	faction_to_force_own_unseen	3.0000	start_turn_completed
