key	text	tooltip
#Loc;1;text/db/dust_vmp_cth_dynasty.loc		
building_chains_chain_tooltip_dust_cult_vmp_cth_foreign_corruption	Well of Corruption	false
building_chains_encyclopedia_description_dust_cult_vmp_cth_foreign_corruption		false
building_chains_encyclopedia_name_dust_cult_vmp_cth_foreign_corruption		false
building_short_description_texts_short_description_dust_cult_vmp_cth_foreign_corruption	Poison the wells, let the darkness fill their veins and the land!	false
building_sets_onscreen_description_dust_cult_vmp_cth_set_cult	The reach of Harakhte is not to be underestimated, the influence of darkness grows.	false
building_sets_onscreen_name_dust_cult_vmp_cth_set_cult	Necromantic Haven	false
building_chains_chain_tooltip_dust_cult_vmp_cth_foreign_zombie_army	Necromantic Coven	false
building_chains_encyclopedia_description_dust_cult_vmp_cth_foreign_zombie_army		false
building_chains_encyclopedia_name_dust_cult_vmp_cth_foreign_zombie_army		false
building_chains_chain_tooltip_dust_cult_vmp_cth_foreign_income	Infiltrated Warehouses	false
building_chains_encyclopedia_description_dust_cult_vmp_cth_foreign_income		false
building_chains_encyclopedia_name_dust_cult_vmp_cth_foreign_income		false
building_chains_chain_tooltip_dust_cult_vmp_cth_foreign_sac_raze	Ghoul Den	false
building_chains_encyclopedia_description_dust_cult_vmp_cth_foreign_sac_raze		false
building_chains_encyclopedia_name_dust_cult_vmp_cth_foreign_sac_raze		false
building_culture_variants_name_dust_cult_vmp_cth_foreign_corruptionjiangshi_subculturewh3_dlc21_vmp_jiangshi_rebels	Well of Corruption	false
building_culture_variants_name_dust_cult_vmp_cth_foreign_zombie_armyjiangshi_subculturewh3_dlc21_vmp_jiangshi_rebels	Coven of Resurrection	false
building_culture_variants_name_dust_cult_vmp_cth_foreign_incomejiangshi_subculturewh3_dlc21_vmp_jiangshi_rebels	Infiltrated Warehouses	false
building_culture_variants_name_dust_cult_vmp_cth_foreign_sac_razejiangshi_subculturewh3_dlc21_vmp_jiangshi_rebels	Ghoul Den	false
building_short_description_texts_short_description_dust_cult_vmp_cth_foreign_zombie_army	Harakhte has agents everywhere, they entice those who desire wealth and power. Tricking them into taking part in Dark Rituals with terrible consequences...	false
building_short_description_texts_short_description_dust_cult_vmp_cth_foreign_income	 Caravan Masters make excellent thralls, especially when their cargo ends up misplaced. 	false
building_short_description_texts_short_description_dust_cult_vmp_cth_foreign_sac_raze	Hungry Ghouls roam outside the settlement making patrol nigh in possible.	false
effects_description_dust_cult_vmp_cth_effect_create_zombie_army	A army of zombies will be summoned near this settlement	false
effect_bundles_localised_description_dust_cult_vmp_cth_bundle_zombie_army	A frenzied mob of zombies disciples. This force will dissipate over time unless it is in areas of high Vampiric corruption.	false
effect_bundles_localised_title_dust_cult_vmp_cth_bundle_zombie_army	Zombie Army	false
effects_description_dust_vmp_cth_cult_zomby_army_effect_campaign_enable_attrition	Zombie Armies will take constant attrition unless in areas with very high [[img:icon_corruption_vmp]][[/img]]Vampiric corruption	false
effects_description_dust_vmp_cth_cult_zomby_army_effect_army_immunity	HIDDEN - provides immunity to zombie army attrition	false
effects_description_dust_vmp_cth_cult_zomby_army_effect_army_damage_mod	HIDDEN - reduces damage taken from zombie army attrition	false
campaign_map_attritions_campaign_map_tooltip_dust_vmp_cth_cult_zomby_army_attrition		false
campaign_map_attritions_unit_card_tooltip_dust_vmp_cth_cult_zomby_army_attrition		false
campaign_map_attritions_unit_immunity_text_dust_vmp_cth_cult_zomby_army_attrition		false
