child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/jade_shugengan+							
jade_shugengan_lord_battle_02	jade_shugengan_lord_battle_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_03	jade_shugengan_lord_battle_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_04	jade_shugengan_lord_battle_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_05	jade_shugengan_lord_battle_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_06	jade_shugengan_lord_battle_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_07	jade_shugengan_lord_battle_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_08	jade_shugengan_lord_battle_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_08	jade_shugengan_lord_battle_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_08	jade_shugengan_lord_battle_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_08	jade_shugengan_lord_battle_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_08	jade_shugengan_lord_battle_06	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_08	jade_shugengan_lord_battle_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_09	jade_shugengan_lord_battle_08	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_10	jade_shugengan_lord_battle_08	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_11	jade_shugengan_lord_battle_08	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_12	jade_shugengan_lord_battle_08	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_battle_13	jade_shugengan_lord_battle_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_13	jade_shugengan_lord_battle_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_13	jade_shugengan_lord_battle_11	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_battle_13	jade_shugengan_lord_battle_12	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_02	jade_shugengan_lord_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_03	jade_shugengan_lord_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_04	jade_shugengan_lord_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_05	jade_shugengan_lord_campaign_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_06	jade_shugengan_lord_campaign_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_06	jade_shugengan_lord_campaign_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_06	jade_shugengan_lord_campaign_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_06	jade_shugengan_lord_campaign_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_07	jade_shugengan_lord_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_08	jade_shugengan_lord_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_09	jade_shugengan_lord_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_10	jade_shugengan_lord_campaign_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_campaign_11	jade_shugengan_lord_campaign_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_11	jade_shugengan_lord_campaign_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_11	jade_shugengan_lord_campaign_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_campaign_11	jade_shugengan_lord_campaign_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_02	jade_shugengan_lord_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_03	jade_shugengan_lord_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_04	jade_shugengan_lord_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_05	jade_shugengan_lord_magic1_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_06	jade_shugengan_lord_magic1_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_06	jade_shugengan_lord_magic1_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_06	jade_shugengan_lord_magic1_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_06	jade_shugengan_lord_magic1_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_07	jade_shugengan_lord_magic1_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_08	jade_shugengan_lord_magic1_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_09	jade_shugengan_lord_magic1_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_10	jade_shugengan_lord_magic1_06	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_magic1_11	jade_shugengan_lord_magic1_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_11	jade_shugengan_lord_magic1_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_11	jade_shugengan_lord_magic1_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_magic1_11	jade_shugengan_lord_magic1_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_self_02	jade_shugengan_lord_self_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_self_03	jade_shugengan_lord_self_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_self_04	jade_shugengan_lord_self_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_self_05	jade_shugengan_lord_self_01	0	1	1	0.0000	0.0000	REQUIRED
jade_shugengan_lord_self_06	jade_shugengan_lord_self_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_self_06	jade_shugengan_lord_self_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_self_06	jade_shugengan_lord_self_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
jade_shugengan_lord_self_06	jade_shugengan_lord_self_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
