unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/astroliche_+					
			astroliche_theak_01	jiang_astroliche	false
			astroliche_theak_01	mp_cap_group_heroes	false
			astroliche_theak_01	vmp_agents	false
			astroliche_theak_01	vmp_all	false
			astroliche_theak_01	vmp_characters	false
			astroliche_theak_02	jiang_astroliche	false
			astroliche_theak_02	mp_cap_group_heroes	false
			astroliche_theak_02	vmp_agents	false
			astroliche_theak_02	vmp_all	false
			astroliche_theak_02	vmp_characters	false
			astroliche_theak_03	flying_units	false
			astroliche_theak_03	mp_cap_group_flying_unit	false
			astroliche_theak_03	vmp_all	false
			astroliche_theak_03	vmp_characters	false
			astroliche_theak_03	vmp_dlc04_all_characters	false
			astroliche_theak_04	jiang_astroliche	false
			astroliche_theak_04	flying_units	false
			astroliche_theak_04	mp_cap_group_flying_unit	false
			astroliche_theak_04	vmp_all	false
			astroliche_theak_04	vmp_characters	false
			astroliche_theak_04	vmp_dlc04_all_characters	false
			astroliche_theak_03	jiang_astroliche	false
			jade_blooded_shugengan_01	vmp_all	false
			jade_blooded_shugengan_01	vmp_characters	false
			jade_blooded_shugengan_01	vmp_dlc04_all_characters	false
			jade_blooded_shugengan_03	flying_units	false
			jade_blooded_shugengan_03	mp_cap_group_flying_unit	false
			jade_blooded_shugengan_03	vmp_all	false
			jade_blooded_shugengan_03	vmp_characters	false
			jade_blooded_shugengan_03	vmp_dlc04_all_characters	false
			jade_blooded_shugengan_02	vmp_all	false
			jade_blooded_shugengan_02	vmp_characters	false
			jade_blooded_shugengan_02	vmp_dlc04_all_characters	false
			jade_blooded_shugengan_01	jade_shugengan	false
			jade_blooded_shugengan_02	jade_shugengan	false
			jade_blooded_shugengan_03	jade_shugengan	false
